Judet;Localitate;Siruta;Total numar animale localitate;;;;Cate curti au un nr de bovine dintr-un interval;;;;Cate curti au un nr de ovine dintr-un interval;;;;Cate curti au un nr de caprine dintr-un interval;;;;Cate curti au un nr de porci dintr-un interval;;;
;;;bovine;ovine;caprine;porci;Intre 1 si 2;Intre 3 si 4;Intre 5 si 9;Peste 9;Intre 1 si 5;Intre 6 si 14;Intre 15 si 49;Peste 49;Intre 1 si 2;Intre 3 si 9;Intre 10 si 19;Peste 19;Intre 1 si 2;Intre 3 si 4;Intre 5 si 14;Peste 14
Valcea;Dangesti;168719;139;171;0;74;28;10;9;0;1;0;0;2;0;0;0;0;24;9;2;0
Valcea;Dealu Alunis;168639;102;0;16;339;31;13;2;0;0;0;0;0;0;2;0;0;91;29;13;0
Valcea;Dealu Bisericii;173025;55;0;0;116;6;5;3;1;0;0;0;0;0;0;0;0;39;12;0;1
Valcea;Dealu Corni;170738;8;0;3;53;3;1;0;0;0;0;0;0;0;1;0;0;5;4;4;0
Valcea;Dealu Glameia;174343;8;0;1;10;0;1;1;0;0;0;0;0;1;0;0;0;6;1;0;0
Valcea;Dealu Launele;169413;125;370;48;56;26;13;7;0;1;1;4;2;0;0;0;1;25;6;0;0
Valcea;Dealu Malului;167525;77;0;45;4;5;9;4;1;0;0;0;0;0;0;0;1;3;0;0;0
Valcea;Dealu Mare;170051;37;0;8;71;9;3;2;0;0;0;0;0;2;2;0;0;16;9;2;0
Valcea;Dealu Mare;170471;18;0;0;11;2;2;1;0;0;0;0;0;0;0;0;0;7;0;0;0
Valcea;Dealu Mare;170541;14;0;27;126;2;0;2;0;0;0;0;0;0;1;0;1;29;13;6;0
Valcea;Dealu Scheiului;169459;111;0;0;34;15;8;11;0;0;0;0;0;0;0;0;0;17;1;0;0
Valcea;Dealu Valeni;174352;42;135;39;44;5;6;3;0;1;0;0;1;0;0;0;1;13;5;1;0
Valcea;Dejoi;169752;55;0;0;106;11;7;1;1;0;0;0;0;0;0;0;0;39;9;3;0
Valcea;Deleni;173276;21;21;8;16;5;4;0;0;3;1;0;0;5;1;0;0;7;2;0;0
Valcea;Delureni;170550;27;582;3;218;9;2;1;0;0;0;0;1;0;1;0;0;45;20;12;0
Valcea;Delureni;173427;41;0;2;25;7;2;4;0;0;0;0;0;1;0;0;0;13;2;0;0
Valcea;Delureni;174110;37;7;26;115;9;1;1;1;0;1;0;0;11;0;1;0;24;11;6;0
Valcea;Dezrobiti;169930;30;0;19;190;6;2;0;1;0;0;0;0;3;3;0;0;56;15;3;1
Valcea;Diaconesti;170364;57;0;2;20;11;5;2;1;0;0;0;0;1;0;0;0;13;1;0;0
Valcea;Dianu;173560;110;32;0;76;50;6;4;0;1;1;1;0;0;0;0;0;50;2;0;0
Valcea;Diculesti;169645;22;1;6;193;4;3;1;0;1;0;0;0;2;1;0;0;51;21;5;0
Valcea;Dimulesti;171245;12;0;60;105;5;0;1;0;0;0;0;0;0;0;1;1;17;11;7;0
Valcea;Dobresti;169468;69;5;0;25;14;8;4;0;1;0;0;0;0;0;0;0;7;1;1;0
Valcea;Dobricea;170373;147;5;11;192;14;18;9;1;1;0;0;0;0;0;1;0;63;22;4;0
Valcea;Dobriceni;173285;79;165;96;223;40;2;1;1;18;2;1;1;17;10;0;1;65;25;8;0
Valcea;Dobrusa;173775;44;0;113;93;8;1;3;1;0;0;0;0;0;0;0;1;38;1;2;1
Valcea;Dosu Raului;171664;59;80;89;235;16;7;1;0;0;0;1;1;1;3;1;1;39;24;10;1
Valcea;Dozesti;169761;100;0;136;165;22;10;6;0;0;0;0;0;0;0;0;1;51;13;6;0
Valcea;Draganesti;167838;24;0;0;0;11;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Valcea;Draganesti;170275;93;0;5;25;5;9;6;1;0;0;0;0;0;1;0;0;16;1;0;0
Valcea;Draganu;174129;66;0;32;160;16;8;3;0;0;0;0;0;19;1;0;0;33;21;3;1
Valcea;Dragasani;167990;297;572;56;378;27;6;10;9;0;0;0;4;0;0;1;1;87;26;21;0
Valcea;Dragioiu;171842;117;0;0;447;36;7;6;0;0;0;0;0;0;0;0;0;81;24;16;4
Valcea;Dragoesti;169556;263;10;7;847;105;14;3;1;0;1;0;0;0;1;0;0;154;97;34;2
Valcea;Dragulesti;169477;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Valcea;Dumbrava;170989;21;0;0;94;6;2;1;0;0;0;0;0;0;0;0;0;29;12;1;0
Valcea;Dumbravesti;173980;34;0;0;18;6;5;1;0;0;0;0;0;0;0;0;0;11;0;1;0
Valcea;Facai;168167;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
Valcea;Fartatesti;169690;113;14;95;245;25;6;9;1;0;1;0;0;0;0;0;1;54;23;14;0
Valcea;Fascalia;170569;24;0;34;217;10;3;0;0;0;0;0;0;3;7;0;0;51;25;9;0
Valcea;Fauresti;169654;124;511;313;153;6;3;1;5;0;0;0;1;15;2;0;3;39;13;10;0
Valcea;Fauresti;174361;7;90;38;44;0;2;0;0;0;0;0;1;2;2;0;1;15;4;1;0
Valcea;Fedelesoiu;169388;112;80;61;30;21;8;6;1;0;0;0;1;0;0;1;1;14;0;1;0
Valcea;Feteni;167605;46;0;0;11;5;3;3;1;0;0;0;0;0;0;0;0;10;0;0;0
Valcea;Firesti;168997;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
Valcea;Firijba;172411;8;0;0;19;5;0;0;0;0;0;0;0;0;0;0;0;8;2;0;0
Valcea;Folestii de Jos;173999;213;196;155;289;71;18;6;0;1;1;0;1;2;2;0;1;116;28;5;0
Valcea;Folestii de Sus;174003;112;0;64;186;43;6;2;2;0;0;0;0;6;0;0;1;75;15;5;0
Valcea;Fotesti;170578;36;0;88;124;6;5;2;0;0;0;0;0;4;4;1;1;45;11;3;0
Valcea;Francesti;169903;182;139;14;510;36;10;9;1;1;1;0;1;2;2;0;0;93;48;26;1
Valcea;Francesti-Coasta;171566;18;2;1;29;12;0;0;0;1;0;0;0;1;0;0;0;13;3;0;0
Valcea;Frasina;172652;12;0;0;11;0;2;1;0;0;0;0;0;0;0;0;0;5;1;0;0
Valcea;Fumureni;170998;195;0;15;359;28;19;12;1;0;0;0;0;11;1;0;0;111;35;10;0
Valcea;Fundatura;174174;92;1165;0;7;4;10;8;0;0;0;0;1;0;0;0;0;4;0;0;0
Valcea;Gageni;170747;165;0;2;166;15;14;11;1;0;0;0;0;1;0;0;0;33;8;8;1
Valcea;Gainesti;169663;8;9;10;57;3;1;0;0;3;0;0;0;2;2;0;0;14;5;3;0
Valcea;Galicea;170006;185;0;52;879;55;12;12;0;0;0;0;0;0;0;0;1;101;78;53;5
Valcea;Galtofani;171682;18;6;2;64;4;2;1;0;0;1;0;0;1;0;0;0;9;8;3;0
Valcea;Ganesti;174370;28;0;49;74;7;0;3;0;0;0;0;0;4;5;2;0;29;7;2;0
Valcea;Gantulei;171003;10;2;4;195;5;1;0;0;1;0;0;0;2;0;0;0;38;13;13;0
Valcea;Garnicet;169798;24;0;0;12;5;0;1;1;0;0;0;0;0;0;0;0;6;1;0;0
Valcea;Garnicetu;173187;2;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Valcea;Gatejesti;167669;95;57;62;81;6;8;4;1;0;0;0;1;0;0;0;1;49;2;1;0
Valcea;Gaujani;168782;340;3316;229;95;13;43;27;1;0;0;0;20;0;0;0;3;32;7;2;0
Valcea;Gavanesti;171575;21;3;6;22;6;2;1;0;1;0;0;0;2;1;0;0;13;1;0;0
Valcea;Geamana;169574;92;251;146;440;28;6;4;0;0;0;0;2;0;0;0;2;41;32;26;4
Valcea;Geamana;173436;93;178;0;134;30;15;1;0;1;0;1;1;0;0;0;0;62;6;0;1
Valcea;Genuneni;169949;86;0;4;294;15;8;3;1;0;0;0;0;0;1;0;0;53;30;16;0
Valcea;Ghiobesti;173445;85;7;9;54;16;6;7;0;0;1;0;0;5;0;0;0;21;3;2;0
Valcea;Ghioroiu;170104;144;491;499;146;27;14;5;2;2;0;0;3;6;12;1;3;65;13;2;0
Valcea;Gibesti;170284;50;6;10;44;3;3;4;1;2;0;0;0;1;1;0;0;12;5;1;0
Valcea;Ginerica;171673;9;9;0;13;0;1;1;0;0;1;0;0;0;0;0;0;2;3;0;0
Valcea;Giulesti;169770;57;0;75;125;9;6;4;0;0;0;0;0;0;0;0;1;49;7;4;0
Valcea;Giulestii de Sus;169789;11;0;0;96;4;2;0;0;0;0;0;0;0;0;0;0;29;6;5;0
Valcea;Giurgiuveni;170293;44;1;1;23;3;2;5;0;1;0;0;0;1;0;0;0;13;1;0;0
Valcea;Glavile;170177;314;41;227;476;58;29;23;0;4;0;1;0;9;4;1;1;169;41;9;1
Valcea;Glodu;169486;51;4;0;47;8;9;2;0;1;0;0;0;0;0;0;0;7;5;3;0
Valcea;Golotreni;167847;4;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Valcea;Goranu;167598;112;373;185;65;18;14;6;0;0;0;0;3;0;0;0;1;41;3;0;0
Valcea;Gorunesti;168504;35;0;90;113;8;3;2;0;0;0;0;0;34;10;0;0;36;7;2;1
Valcea;Gorunesti;173098;161;136;2;126;41;11;7;2;4;0;3;1;2;0;0;0;73;6;0;0
Valcea;Govora;171361;23;0;0;87;7;2;1;0;0;0;0;0;0;0;0;0;32;6;3;0
Valcea;Gradistea;170355;130;0;6;174;17;12;9;1;0;0;0;0;1;1;0;0;33;13;6;2
Valcea;Greblesti;169146;685;10770;847;164;21;25;27;21;1;0;1;25;0;19;3;11;4;8;10;2
Valcea;Greci;171085;265;1464;25;300;37;15;12;4;0;1;0;8;0;0;0;1;84;26;13;0
Valcea;Gropeni;172849;74;0;0;17;4;3;7;1;0;0;0;0;0;0;0;0;6;2;0;0
Valcea;Grosi;169066;91;3;1;191;27;13;2;0;1;0;0;0;1;0;0;0;57;19;6;0
Valcea;Gruieri;173301;37;52;44;45;16;4;0;0;11;2;0;0;19;1;1;0;23;4;0;0
Valcea;Gruiu;173294;23;195;59;35;9;0;2;0;3;1;0;1;6;5;0;1;15;4;0;0
Valcea;Gruiu Lupului;172563;183;1591;0;2;4;6;15;4;0;1;0;8;0;0;0;0;1;0;0;0
Valcea;Guguianca;170587;20;0;40;20;3;3;1;0;0;0;0;0;0;3;0;1;15;0;0;0
Valcea;Gura Vaii;168924;26;240;16;169;10;2;1;0;0;1;0;1;3;3;0;0;78;12;3;0
Valcea;Gurguiata;167721;23;0;0;4;2;1;3;0;0;0;0;0;0;0;0;0;3;0;0;0
Valcea;Gurisoara;171370;36;0;168;92;10;2;0;1;0;0;0;0;0;1;2;2;24;13;2;0
Valcea;Gusoeni;170453;13;0;0;28;2;3;0;0;0;0;0;0;0;0;0;0;13;3;0;0
Valcea;Gusoianca;170480;77;54;21;69;6;10;4;1;0;0;0;1;0;0;0;1;35;5;0;0
Valcea;Herasti;170122;32;166;121;68;5;5;1;0;0;0;0;1;3;4;0;1;33;3;1;0
Valcea;Horezu;168050;451;1606;156;263;94;30;21;5;3;1;0;5;2;0;0;3;113;12;5;1
Valcea;Hotarasa;169235;74;0;0;61;12;9;3;1;0;0;0;0;0;0;0;0;30;1;1;0
Valcea;Hotarele;171584;38;1;4;31;5;2;3;0;1;0;0;0;1;1;0;0;18;1;1;0
Valcea;Hotaroaia;172732;66;0;175;115;15;9;0;1;0;0;0;0;1;1;0;3;35;12;3;0
Valcea;Iacovile;171254;69;0;12;163;6;9;3;1;0;0;0;0;1;3;0;0;23;14;10;0
Valcea;Ifrimesti;168069;85;0;0;61;21;7;5;0;0;0;0;0;0;0;0;0;15;5;3;0
Valcea;Igoiu;168265;104;17;0;100;13;11;9;0;0;0;1;0;0;0;0;0;32;6;0;1
Valcea;Ilaciu;168274;134;0;0;231;26;11;10;0;0;0;0;0;0;0;0;0;42;20;13;1
Valcea;Ionesti;170523;102;0;109;455;23;10;4;1;0;0;0;0;3;2;1;2;110;38;19;1
Valcea;Irimesti;168513;49;0;0;24;7;4;2;1;0;0;0;0;0;0;0;0;2;3;1;0
Valcea;Izbasesti;171502;103;3;3;95;17;7;7;1;2;0;0;0;2;0;0;0;21;9;4;0
Valcea;Izvorasu;173631;20;0;6;41;4;2;1;0;0;0;0;0;4;0;0;0;12;4;1;0
Valcea;Izvoru;169324;78;0;4;79;20;11;2;0;0;0;0;0;2;0;0;0;32;6;1;0
Valcea;Izvoru Rece;173463;103;143;1;56;19;11;5;1;2;1;1;1;1;0;0;0;36;2;1;0
Valcea;Izvoru Rece;174067;648;293;2;165;24;29;41;16;2;4;0;3;1;0;0;0;63;12;4;1
Valcea;Jarostea;170195;7;0;0;20;2;1;0;0;0;0;0;0;0;0;0;0;15;0;0;0
Valcea;Jiblea Noua;167936;98;19;0;332;16;8;2;2;1;0;1;0;0;0;0;0;118;31;6;1
Valcea;Jiblea Veche;167945;55;47;40;313;12;3;4;0;6;1;1;0;7;4;1;0;179;14;5;0
Valcea;Lacusteni;174389;41;0;21;85;4;9;1;0;0;0;0;0;4;0;1;0;40;8;0;0
Valcea;Lacustenii de Jos;174398;50;0;137;110;2;8;1;1;0;0;0;0;1;1;0;2;28;11;6;0
Valcea;Lacustenii de Sus;174405;18;0;5;90;3;4;0;0;0;0;0;0;1;1;0;0;23;5;6;0
Valcea;Ladesti;170694;34;0;2;126;8;2;1;1;0;0;0;0;1;0;0;0;41;10;2;1
Valcea;Lalosu;170621;178;241;117;214;15;3;3;5;1;0;2;1;19;4;1;2;93;20;4;0
Valcea;Launele de Jos;169501;159;569;0;58;14;18;12;1;1;0;0;2;0;0;0;0;8;6;4;0
Valcea;Lespezi;167614;7;0;0;21;3;1;0;0;0;0;0;0;0;0;0;0;13;0;0;0
Valcea;Linia;168844;49;0;8;114;11;3;2;1;0;0;0;0;1;1;0;0;44;10;2;0
Valcea;Linia Dealului;173196;39;100;60;43;5;4;1;1;1;0;0;1;0;0;0;2;20;1;1;0
Valcea;Linia Hanului;171691;58;6;26;152;13;6;2;0;0;1;0;0;0;5;0;0;51;11;6;0
Valcea;Linia Pe Vale;169510;48;0;0;1;6;8;2;0;0;0;0;0;0;0;0;0;1;0;0;0
Valcea;Livezi;170881;81;89;55;89;16;7;4;1;0;0;0;1;0;0;0;1;41;3;2;0
Valcea;Lunca;168185;31;9;10;73;13;5;0;0;1;1;0;0;2;1;0;0;37;6;0;0
Valcea;Lunca;168933;29;84;0;89;6;4;1;0;0;0;0;1;0;0;0;0;50;4;1;0
Valcea;Lungesti;170961;48;1;34;404;14;4;2;0;1;0;0;0;13;4;0;0;117;31;18;0
Valcea;Lupoaia;172304;69;1;2;168;20;9;2;0;1;0;0;0;2;0;0;0;48;13;8;0
Valcea;Lupuiesti;172741;12;0;0;4;3;2;0;0;0;0;0;0;0;0;0;0;3;0;0;0
Valcea;Maciuceni;171156;30;0;30;38;4;4;0;1;0;0;0;0;0;0;0;1;11;2;2;0
Valcea;Madulari;169075;118;0;5;218;46;8;4;0;0;0;0;0;0;1;0;0;122;11;2;0
Valcea;Madulari;171218;76;189;46;264;6;14;3;0;0;1;0;1;2;1;0;1;60;16;16;0
Valcea;Magura;171389;75;0;107;285;38;3;2;0;0;0;0;0;0;0;0;3;71;31;10;0
Valcea;Magureni;170499;31;0;58;84;0;2;2;1;0;0;0;0;1;0;0;1;29;2;0;1
Valcea;Malaia;171030;309;876;194;10;35;18;19;6;4;3;0;1;4;24;3;1;4;1;0;0
Valcea;Maldaresti;170756;85;334;173;182;10;7;7;0;0;0;0;1;1;0;0;1;36;12;9;0
Valcea;Maldaresti;171165;7;0;0;9;1;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0
Valcea;Maldaresti;171281;393;0;682;171;112;30;17;3;0;0;0;0;1;0;0;3;85;10;2;0
Valcea;Maldarestii de Jos;171290;76;53;63;35;29;5;3;0;0;0;0;1;0;0;0;1;22;1;0;0
Valcea;Malu;173472;55;0;11;48;17;6;1;0;0;0;0;0;0;2;0;0;26;2;0;0
Valcea;Malu Alb;168942;4;0;11;20;2;0;0;0;0;0;0;0;1;2;0;0;10;1;0;0
Valcea;Malu Virtop;168951;73;0;9;92;12;4;4;1;0;0;0;0;3;1;0;0;51;7;0;0
Valcea;Mamu;171263;18;0;2;21;3;2;1;0;0;0;0;0;1;0;0;0;10;2;0;0
Valcea;Manailesti;169958;85;9;22;673;38;7;1;0;2;0;0;0;3;2;0;0;93;68;41;0
Valcea;Maneasa;173891;15;12;121;70;6;0;1;0;0;1;0;0;2;5;0;1;21;6;2;0
Valcea;Mangureni;171717;84;55;5;121;13;9;5;0;2;1;2;0;1;1;0;0;19;13;7;0
Valcea;Manicea;174414;31;0;0;78;5;3;0;1;0;0;0;0;0;0;0;0;13;13;3;0
Valcea;Marcea;170596;31;0;48;170;14;3;0;0;0;0;0;0;4;1;1;1;40;19;6;0
Valcea;Marcusu;169672;13;469;5;53;6;0;1;0;0;0;0;1;3;0;0;0;20;5;1;0
Valcea;Margineni;174138;45;0;55;106;6;6;3;0;0;0;0;0;1;1;0;1;27;8;4;0
Valcea;Maricesti;169805;35;0;151;38;2;2;0;1;0;0;0;0;1;0;0;1;15;3;1;0
Valcea;Marita;174076;249;280;41;97;23;24;10;5;3;0;0;2;1;0;0;1;37;5;3;0
Valcea;Mateesti;171076;271;763;53;697;61;16;16;2;3;1;2;4;1;1;0;1;194;64;23;2
Valcea;Mazararu;171708;30;8;0;22;1;4;2;0;1;1;0;0;0;0;0;0;13;1;0;0
Valcea;Mazili;173640;16;94;1;72;1;3;1;0;0;1;0;1;1;0;0;0;25;6;2;0
Valcea;Mecea;174423;44;0;0;35;9;4;2;0;0;0;0;0;0;0;0;0;14;5;0;0
Valcea;Meieni;172420;82;0;29;293;18;4;3;1;0;0;0;0;1;0;0;1;60;34;14;0
Valcea;Meresesti;168327;147;0;2;97;14;17;12;0;0;0;0;0;1;0;0;0;39;9;1;0
Valcea;Mierea;170131;21;93;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
Valcea;Mihaesti;171398;25;0;67;172;7;0;1;1;0;0;0;0;0;0;0;1;52;14;8;0
Valcea;Mijati;170836;99;0;0;63;13;9;6;1;0;0;0;0;0;0;0;0;24;7;0;0
Valcea;Mijlocu;173034;59;0;18;86;15;6;1;1;0;0;0;0;0;1;1;0;22;11;3;0
Valcea;Milcoiu;171478;51;5;46;140;19;8;0;0;1;0;0;0;6;1;1;1;30;16;6;0
Valcea;Milesti;169592;76;24;29;130;4;2;0;3;1;2;0;0;7;1;1;0;29;14;5;0
Valcea;Milostea;173105;330;36;6;297;81;17;9;6;3;3;0;0;2;1;0;0;107;20;1;1
Valcea;Miresti;174012;62;0;0;25;10;5;5;0;0;0;0;0;0;0;0;0;11;3;0;0
Valcea;Mitrofani;173659;61;0;25;313;17;3;1;1;0;0;0;0;9;1;1;0;90;23;13;0
Valcea;Mlaceni;172206;337;2058;1;78;38;19;23;5;2;6;2;11;1;0;0;0;29;8;1;0
Valcea;Modoia;169084;122;171;4;342;28;10;3;2;1;0;0;2;1;1;0;0;59;36;14;1
Valcea;Mogesti;173114;157;7;0;97;37;7;11;1;2;0;0;0;0;0;0;0;61;3;0;0
Valcea;Mogosesti;173310;93;146;16;109;21;5;2;3;6;1;0;1;5;2;0;0;31;15;3;0
Valcea;Mologesti;170658;124;535;97;165;7;7;4;1;0;0;0;1;6;1;0;1;72;16;2;0
Valcea;Mosoroasa;167749;57;0;0;9;1;5;2;1;0;0;0;0;0;0;0;0;5;1;0;0
Valcea;Mosteni;169967;99;160;2;278;26;11;3;0;1;0;0;1;1;0;0;0;63;22;13;1
Valcea;Mrenesti;169333;89;1;23;71;11;5;3;3;1;0;0;0;2;0;1;0;26;8;0;0
Valcea;Muereasca;171548;197;1397;3;79;22;10;10;4;2;0;0;5;2;0;0;0;48;3;0;0
Valcea;Muereasca de Sus;171593;249;20;5;111;20;8;10;5;7;0;0;0;4;0;0;0;73;5;0;0
Valcea;Munteni;171405;25;130;0;132;11;2;1;0;0;0;0;1;0;0;0;0;9;11;10;0
Valcea;Neghinesti;173329;39;549;27;56;12;3;1;0;1;1;0;2;7;4;0;0;19;4;2;0
Valcea;Negraia;172313;164;0;6;202;30;14;8;1;0;0;0;0;5;0;0;0;64;11;7;1
Valcea;Negreni;171414;39;0;0;214;23;2;1;0;0;0;0;0;0;0;0;0;42;18;6;1
Valcea;Negrulesti;168595;60;0;52;130;35;3;1;0;0;0;0;0;0;0;0;2;52;10;3;0
Valcea;Nemoiu;168336;85;0;2;68;8;7;6;1;0;0;0;0;1;0;0;0;28;6;2;0
Valcea;Nenciulesti;173908;55;613;22;175;10;5;4;0;1;0;1;2;7;4;0;0;52;14;7;0
Valcea;Nicolesti;171851;22;0;0;126;11;2;0;0;0;0;0;0;0;0;0;0;17;14;8;0
Valcea;Nisipi;169814;65;0;0;27;8;2;3;1;0;0;0;0;0;0;0;0;6;4;1;0
Valcea;Obarsia;169093;92;2;2;72;23;12;4;0;2;0;0;0;2;0;0;0;33;7;0;0
Valcea;Obislavu;170391;145;0;27;130;30;14;9;0;0;0;0;0;0;0;0;1;62;11;1;0
Valcea;Obogeni;173490;50;2;0;49;10;8;1;0;1;0;0;0;0;0;0;0;26;3;0;0
Valcea;Obrocesti;173579;81;8;46;70;37;8;1;0;2;0;0;0;3;1;0;1;34;5;1;0
Valcea;Ocnele Mari;168130;29;0;130;30;6;2;0;1;0;0;0;0;0;0;0;1;17;2;0;0
Valcea;Ocnita;168194;30;0;10;73;3;4;2;0;0;0;0;0;2;2;0;0;33;3;2;0
Valcea;Ocracu;168283;232;3;147;133;22;12;21;2;1;0;0;0;1;0;0;4;53;10;4;0
Valcea;Olanesti;167758;189;722;260;344;26;11;12;3;3;0;1;4;0;2;1;3;155;21;7;0
Valcea;Olanu;171815;101;0;4;377;35;10;2;0;0;0;0;0;3;0;0;0;76;36;17;1
Valcea;Olteanca;170202;223;6;15;365;46;28;10;0;3;0;0;0;9;0;0;0;195;18;8;0
Valcea;Olteanca;170765;106;0;0;58;5;4;10;1;0;0;0;0;0;0;0;0;17;4;3;0
Valcea;Olteni;168899;13;0;5;81;3;0;1;0;0;0;0;0;1;1;0;0;36;4;2;0
Valcea;Oltetani;170667;36;0;101;62;4;3;1;1;0;0;0;0;15;1;1;1;27;2;2;0
Valcea;Oltetu;174432;25;0;10;78;3;4;1;0;0;0;0;0;4;1;0;0;18;6;4;0
Valcea;Opatesti;170300;75;8;0;72;4;5;9;0;0;1;0;0;0;0;0;0;27;7;1;0
Valcea;Orlesti;171888;296;73;301;607;43;27;16;3;0;0;0;1;30;24;1;2;214;53;8;2
Valcea;Ostroveni;170060;3;0;0;68;2;0;0;0;0;0;0;0;0;0;0;0;4;7;5;0
Valcea;Otesani;171940;404;17;70;470;95;32;19;1;7;0;0;0;10;2;0;1;215;26;13;0
Valcea;Otetelisu;168522;252;474;67;199;20;4;1;5;0;0;0;2;0;1;0;1;54;8;8;1
Valcea;Oveselu;171110;68;0;0;19;2;4;0;1;0;0;0;0;0;0;0;0;4;3;1;0
Valcea;Padina;168345;93;0;0;19;8;11;5;1;0;0;0;0;0;0;0;0;13;1;0;0
Valcea;Paduretu;168416;50;184;0;94;21;4;0;1;0;0;0;1;0;0;0;0;41;6;2;0
Valcea;Palanga;168354;79;0;0;74;18;14;1;0;0;0;0;0;0;0;0;0;23;9;1;0
Valcea;Paraienii de Jos;170907;85;7;6;165;17;6;4;2;1;1;0;0;1;1;0;0;54;15;5;0
Valcea;Paraienii de Mijloc;170916;26;22;20;61;7;2;1;0;0;0;1;0;1;2;1;0;26;5;2;0
Valcea;Paraienii de Sus;170925;76;2;10;106;15;6;6;0;1;0;0;0;1;2;0;0;42;5;2;0
Valcea;Parausani;170890;129;3;208;117;20;12;7;1;1;0;0;0;0;2;0;1;37;11;5;0
Valcea;Pasarei;172750;70;0;0;40;9;5;5;1;0;0;0;0;0;0;0;0;14;6;0;0
Valcea;Pascoaia;167856;27;23;161;2;10;2;1;0;1;2;0;0;0;0;0;1;1;0;0;0
Valcea;Pasculesti;170774;94;13;0;72;6;6;4;3;0;1;0;0;0;0;0;0;23;5;2;0
Valcea;Patesti;172910;81;321;36;59;10;9;2;2;2;0;0;1;1;0;0;1;24;3;2;0
Valcea;Pausa;167954;23;6;0;43;4;0;0;1;0;1;0;0;0;0;0;0;16;2;2;0
Valcea;Pausesti;172000;60;7;6;72;17;4;1;1;0;1;0;0;3;0;0;0;50;2;0;0
Valcea;Pausesti-Maglasi;172091;41;127;47;86;15;2;0;1;0;0;0;1;0;1;0;1;43;7;0;0
Valcea;Pausesti-Otasau;172046;190;38;17;122;44;14;14;0;4;3;0;0;3;1;1;0;57;12;1;0
Valcea;Perisani;172162;116;969;0;40;14;10;8;1;2;0;1;5;0;0;0;0;13;2;1;0
Valcea;Pertesti;172769;49;0;0;15;7;2;5;0;0;0;0;0;0;0;0;0;7;2;0;0
Valcea;Pesceana;172288;60;0;99;192;23;8;0;0;0;0;0;0;0;0;0;1;62;16;6;0
Valcea;Pietrari;172117;20;0;0;28;3;1;2;0;0;0;0;0;0;0;0;0;19;0;0;0
Valcea;Pietrari;172359;184;24;30;588;52;16;5;1;3;0;1;0;5;4;0;0;156;47;26;1
Valcea;Pietrarii de Sus;172368;126;126;63;518;62;8;3;0;10;0;0;1;2;8;0;1;147;37;19;1
Valcea;Pietreni;169280;190;366;122;147;44;7;6;4;31;7;0;2;23;6;0;2;45;11;6;0
Valcea;Pietroasa;174147;21;0;10;47;5;0;2;0;0;0;0;0;4;1;0;0;19;4;0;0
Valcea;Piscu Mare;173338;88;93;53;48;8;6;7;1;7;2;0;1;4;3;2;0;21;4;1;0
Valcea;Piscu Pietrei;168853;28;5;12;126;16;1;0;0;1;0;0;0;0;3;0;0;18;13;9;0
Valcea;Piscu Scoartei;172661;31;0;0;34;2;4;2;0;0;0;0;0;0;0;0;0;6;1;3;0
Valcea;Pleasa;174183;14;0;0;6;5;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0
Valcea;Plesesti;172778;29;0;0;37;2;2;3;0;0;0;0;0;0;0;0;0;20;1;0;0
Valcea;Plesoiu;170934;111;139;39;115;7;6;9;2;0;0;0;1;1;0;0;1;40;7;3;0
Valcea;Plesoiu;171726;30;32;9;204;19;0;1;0;0;1;1;0;3;1;0;0;38;16;13;0
Valcea;Podeni;172215;55;1274;0;10;6;7;3;0;0;2;0;5;0;0;0;0;3;0;1;0
Valcea;Poenari;167534;47;0;0;115;5;5;1;1;0;0;0;0;0;0;0;0;51;10;1;0
Valcea;Poenita;170319;55;0;2;2;1;5;4;1;0;0;0;0;1;0;0;0;2;0;0;0
Valcea;Poiana;172224;264;1036;181;43;18;26;18;4;2;6;1;7;2;0;0;2;20;3;0;0
Valcea;Poienari;170140;81;1;0;83;4;7;4;2;1;0;0;0;0;0;0;0;25;13;1;0
Valcea;Pojogi-Cerna;173588;41;166;0;80;13;6;1;0;0;0;0;2;0;0;0;0;24;8;2;0
Valcea;Popesti;169823;52;0;85;136;7;3;5;0;0;0;0;0;3;1;0;2;48;15;2;0
Valcea;Popesti;170239;194;12;6;129;8;12;9;5;1;1;0;0;2;1;0;0;37;7;1;1
Valcea;Popesti;170783;29;0;7;32;3;2;3;0;0;0;0;0;2;1;0;0;13;2;1;0
Valcea;Popesti;171174;18;0;4;41;4;1;1;0;0;0;0;0;2;0;0;0;21;2;0;0
Valcea;Popesti;172386;71;0;4;244;22;7;3;0;0;0;0;0;0;1;0;0;108;18;2;0
Valcea;Popesti;173043;57;7;3;113;15;5;3;0;3;0;0;0;2;0;0;0;42;12;1;0
